currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF,Frame,SubFrame,Weight,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
16986,764.15,766.33,763.75,761.09,763.83,104.98,-869.63,516.6,0.37,1.51,-0.65,-23.09,3398,0,70,-43.6121,1.07585,-355.543,15927.7,14430.7,902.42,-466.412,-44.7983,0
17020,762.67,765.46,763.4,760.72,763.06,86.43,-881.84,516.11,0,1.76,0.08,-14.17,3405,0,70,-43.378,1.60374,-353.423,15362.6,14240.4,887.827,-466.707,-43.468,0
17054,758.66,763.7,762.66,759.96,761.25,101.56,-880.86,537.11,-9.4,0.4,-3.05,6.16,3412,0,70,-42.9588,1.69449,-351.061,15003.4,14159,1051.92,-466.668,-42.7373,0
17088,753.44,761.55,761,758.69,758.67,100.1,-885.25,499.02,-17.62,5.58,1.59,18.83,3419,0,70,-42.7838,1.81669,-350.042,14773.4,14124.4,988.138,-466.649,-42.2047,0
17124,749.65,759.39,758.94,757.51,756.37,44.43,-861.82,526.86,-29.53,8.02,-7.93,15.33,3426,0,70,-42.7021,1.90158,-347.597,14490.4,13905.8,1087.89,-466.995,-41.6873,0
17158,747.56,758.06,757.75,756.72,755.02,-18.55,-855.47,486.33,-32.18,3.79,-11.36,15.17,3433,0,70,-42.4488,1.86035,-346.802,14437.6,13902.6,1067.2,-466.912,-41.6308,0
17192,746.76,757.72,757.42,756.56,754.61,-168.95,-984.37,400.39,-37.04,-30.47,16.76,14.61,3439,0,70,-42.4879,1.6877,-346.26,14653.8,13947.4,1067.68,-466.72,-42.3203,0
17226,746.52,757.68,757.45,756.59,754.56,320.31,-812.5,526.86,-5.65,-2.23,12.54,16.21,3446,0,70,-42.3563,1.48577,-345.572,14712.9,13933.1,848.959,-466.681,-42.5753,0
17260,746.32,757.66,757.29,756.52,754.45,93.26,-850.1,398.93,8.95,12.05,4.33,14.06,3453,0,70,-42.2539,1.33107,-344.973,14999.4,13948.9,894.88,-466.565,-43.4798,0
17294,746.33,757.79,757.26,756.54,754.48,-21,-903.32,417.97,-8.38,-13.88,4.05,11.87,3460,0,70,-42.1673,0.842387,-345.532,15361,14075.2,835.211,-466.265,-44.4561,0
17328,746.37,758.12,757.31,756.65,754.61,438.96,-850.59,347.17,7.26,-37.98,8.73,8.73,3467,0,70,-42.0895,0.625014,-344.932,15638.3,14072.8,835.968,-466.201,-45.3372,0
17362,746.48,758.84,757.75,756.95,755,168.46,-875,643.55,76.13,53.41,13.57,9.21,3473,0,70,-42.3053,0.44537,-345.05,15817.4,14115,802.26,-466.093,-45.841,0
17396,747.28,760,758.5,757.4,755.8,121.09,-944.34,994.63,-54.64,-56.46,-8.18,9.08,3480,0,70,-42.4254,-0.0600323,-345.688,15958.4,14143.1,664.093,-466.087,-46.1642,0
